package_name,release,cbo,wmc,dit,rfc,lcom,tcc,lcc,nosi,loc
org_hibernate_ejb_criteria,4.2.3.Final,8.836538461538462,11.259615384615385,4.653846153846154,7.519230769230769,149.84615384615384,0.16014292395500002,0.19985660149346154,1.0865384615384615,46.92307692307692
org_hibernate_ejb_criteria_expression_function,4.2.3.Final,7.0,6.9,6.0,6.3,4.8,0.365685431,0.408008651,0.2,35.2
org_hibernate_ejb_internal,4.2.3.Final,4.5,13.5,1.0,6.0,39.0,0.5,0.5,0.0,40.0
org_hibernate_envers_configuration_metadata_reader,4.2.3.Final,5.846153846153846,15.384615384615385,1.1538461538461537,11.153846153846153,45.46153846153846,0.2846003484615385,0.40178961153846154,0.15384615384615385,60.0
org_hibernate_envers_entities_mapper,4.2.3.Final,6.934426229508197,9.836065573770492,1.5901639344262295,9.98360655737705,6.655737704918033,0.44030987819672135,0.5274019201639344,0.09836065573770492,38.60655737704918
org_hibernate_envers_entities_mapper_relation,4.2.3.Final,6.739130434782608,8.630434782608695,1.6521739130434783,9.782608695652174,6.413043478260869,0.46181126565217395,0.5622925343478261,0.13043478260869565,36.28260869565217
org_hibernate_envers_entities_mapper_relation_lazy,4.2.3.Final,6.333333333333333,12.6,1.8,11.133333333333333,6.733333333333333,0.5663462579999998,0.6170285113333333,0.0,49.13333333333333
org_hibernate_envers_entities_mapper_relation_lazy_proxy,4.2.3.Final,4.166666666666667,14.166666666666666,1.5,12.5,15.833333333333334,0.39831522,0.39831522,0.0,56.166666666666664
org_hibernate_envers_event,4.2.3.Final,8.6,7.2,2.0,15.5,4.0,0.05,0.05,0.0,26.5
org_hibernate_envers_reader,4.2.3.Final,8.75,16.0,1.0,20.75,11.25,0.538429415,0.6535087675,0.0,72.0
org_hibernate_envers_synchronization_work,4.2.3.Final,8.818181818181818,11.727272727272727,1.5454545454545454,10.363636363636363,23.545454545454547,0.27408450145454544,0.35424121690909094,0.45454545454545453,46.90909090909091
org_hibernate_envers_tools_query,4.2.3.Final,5.0,26.333333333333332,1.0,22.666666666666668,41.0,0.27076649333333336,0.47999108,0.0,110.0
org_hibernate_service_jdbc_connections_internal,4.2.3.Final,6.0,17.5,1.0,19.5,38.5,0.05357143,0.05357143,0.5,60.5
org_hibernate_service_jndi,4.2.3.Final,3.6666666666666665,10.333333333333334,1.0,8.333333333333334,13.0,0.0,0.0,0.0,48.333333333333336
org_hibernate_service_jta_platform_internal,4.2.3.Final,5.391304347826087,6.086956521739131,1.6521739130434783,4.913043478260869,12.26086956521739,0.1608411495652174,0.17561807339130436,0.391304347826087,33.0
org_hibernate_ejb_criteria,4.2.4.Final,8.836538461538462,11.259615384615385,4.653846153846154,7.519230769230769,149.84615384615384,0.16014292395500002,0.19985660149346154,1.0865384615384615,46.92307692307692
org_hibernate_ejb_criteria_expression_function,4.2.4.Final,7.0,6.9,6.0,6.3,4.8,0.365685431,0.408008651,0.2,35.2
org_hibernate_ejb_internal,4.2.4.Final,4.5,13.5,1.0,6.0,39.0,0.5,0.5,0.0,40.0
org_hibernate_envers_configuration_metadata_reader,4.2.4.Final,5.846153846153846,15.384615384615385,1.1538461538461537,11.153846153846153,45.46153846153846,0.2846003484615385,0.40178961153846154,0.15384615384615385,60.0
org_hibernate_envers_entities_mapper,4.2.4.Final,6.934426229508197,9.836065573770492,1.5901639344262295,9.98360655737705,6.655737704918033,0.44030987819672135,0.5274019201639344,0.09836065573770492,38.60655737704918
org_hibernate_envers_entities_mapper_relation,4.2.4.Final,6.739130434782608,8.630434782608695,1.6521739130434783,9.782608695652174,6.413043478260869,0.46181126565217395,0.5622925343478261,0.13043478260869565,36.28260869565217
org_hibernate_envers_entities_mapper_relation_lazy,4.2.4.Final,6.333333333333333,12.6,1.8,11.133333333333333,6.733333333333333,0.5663462579999998,0.6170285113333333,0.0,49.13333333333333
org_hibernate_envers_entities_mapper_relation_lazy_proxy,4.2.4.Final,4.166666666666667,14.166666666666666,1.5,12.5,15.833333333333334,0.39831522,0.39831522,0.0,56.166666666666664
org_hibernate_envers_event,4.2.4.Final,8.6,7.2,2.0,15.5,4.0,0.05,0.05,0.0,26.5
org_hibernate_envers_reader,4.2.4.Final,8.75,16.0,1.0,20.75,11.25,0.538429415,0.6535087675,0.0,72.0
org_hibernate_envers_synchronization_work,4.2.4.Final,8.818181818181818,11.727272727272727,1.5454545454545454,10.363636363636363,23.545454545454547,0.27408450145454544,0.35424121690909094,0.45454545454545453,46.90909090909091
org_hibernate_envers_tools_query,4.2.4.Final,5.0,26.333333333333332,1.0,22.666666666666668,41.0,0.27076649333333336,0.47999108,0.0,110.0
org_hibernate_service_jdbc_connections_internal,4.2.4.Final,6.0,17.5,1.0,19.5,38.5,0.05357143,0.05357143,0.5,60.5
org_hibernate_service_jndi,4.2.4.Final,3.6666666666666665,10.333333333333334,1.0,8.333333333333334,13.0,0.0,0.0,0.0,48.333333333333336
org_hibernate_service_jta_platform_internal,4.2.4.Final,5.391304347826087,6.086956521739131,1.6521739130434783,4.913043478260869,12.26086956521739,0.1608411495652174,0.17561807339130436,0.391304347826087,33.0
org_hibernate_boot_registry_selector,4.3.0.Beta4,14.5,8.666666666666666,1.1666666666666667,9.0,10.666666666666666,0.21666666999999998,0.28888889,0.6666666666666666,40.333333333333336
org_hibernate_envers_event_spi,4.3.0.Beta4,8.8,7.5,2.0,15.6,4.5,0.08333333400000001,0.08333333400000001,0.0,27.6
org_hibernate_envers_internal_entities_mapper_relation_lazy,4.3.0.Beta4,6.333333333333333,12.6,1.8,11.133333333333333,6.733333333333333,0.5663462579999998,0.6170285113333333,0.0,49.13333333333333
org_hibernate_envers_internal_entities_mapper_relation_query,4.3.0.Beta4,7.0,5.714285714285714,1.7142857142857142,15.571428571428571,10.285714285714286,0.34693879999999994,0.5918367357142857,0.14285714285714285,39.57142857142857
org_hibernate_envers_query_internal_property,4.3.0.Beta4,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,9.0
org_hibernate_osgi_test_client,4.3.0.Beta4,7.5,12.0,1.0,16.0,1.0,0.16666667,0.16666667,0.0,69.5
org_hibernate_proxool_internal,4.3.0.Beta4,6.0,17.5,1.0,19.5,38.5,0.05357143,0.05357143,0.5,63.5
org_hibernate_boot_registry_selector,4.3.0.Beta5,14.5,8.666666666666666,1.1666666666666667,9.0,10.666666666666666,0.21666666999999998,0.28888889,0.6666666666666666,40.333333333333336
org_hibernate_envers_event_spi,4.3.0.Beta5,8.8,7.6,2.0,15.6,4.5,0.08333333400000001,0.08333333400000001,0.0,27.8
org_hibernate_envers_internal_entities_mapper_relation_lazy,4.3.0.Beta5,4.933333333333334,8.866666666666667,1.9333333333333333,7.666666666666667,6.933333333333334,0.5041604019999999,0.5548426553333333,0.0,37.86666666666667
org_hibernate_envers_internal_entities_mapper_relation_query,4.3.0.Beta5,7.0,5.714285714285714,1.7142857142857142,15.571428571428571,10.285714285714286,0.34693879999999994,0.5918367357142857,0.14285714285714285,39.57142857142857
org_hibernate_envers_query_internal_property,4.3.0.Beta5,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,9.0
org_hibernate_loader_plan_exec_internal,4.3.0.Beta5,10.0,14.125,1.0,17.125,34.25,0.29583333749999996,0.40909091,4.625,67.0
org_hibernate_loader_plan_exec_process_internal,4.3.0.Beta5,9.466666666666667,12.4,1.1333333333333333,17.266666666666666,12.4,0.2341991353333333,0.28326118466666667,0.4,54.86666666666667
org_hibernate_loader_plan_exec_query_internal,4.3.0.Beta5,7.0,15.666666666666666,1.0,21.666666666666668,21.333333333333332,0.12626262666666668,0.2272727333333333,0.0,67.0
org_hibernate_osgi_test_client,4.3.0.Beta5,7.5,12.0,1.0,16.0,1.0,0.16666667,0.16666667,0.0,69.5
org_hibernate_proxool_internal,4.3.0.Beta5,6.0,17.5,1.0,19.5,38.5,0.05357143,0.05357143,0.5,63.5
org_hibernate_envers_event_spi,4.3.1.Final,8.8,7.6,2.0,15.6,4.5,0.08333333400000001,0.08333333400000001,0.0,27.8
org_hibernate_envers_internal_entities_mapper_relation_lazy,4.3.1.Final,4.933333333333334,8.866666666666667,1.9333333333333333,7.666666666666667,6.933333333333334,0.5041604019999999,0.5548426553333333,0.0,37.86666666666667
org_hibernate_boot_jaxb_hbm_internal,5.0.0.CR1,1.7,4.2,1.0,2.7,0.8,0.14285715,0.2,0.2,18.7
org_hibernate_boot_jaxb_hbm_spi,5.0.0.CR1,3.909090909090909,6.7272727272727275,1.1818181818181819,0.09090909090909091,55.18181818181818,-0.09090909090909091,-0.09090909090909091,0.09090909090909091,10.545454545454545
org_hibernate_resource_transaction_backend_jdbc,5.0.0.CR1,8.2,12.0,1.0,9.8,15.2,0.23754579399999995,0.33754578599999996,0.0,51.4
org_hibernate_boot_jaxb_hbm_internal,5.0.0.CR2,1.7,4.2,1.0,2.7,0.8,0.14285715,0.2,0.2,18.7
org_hibernate_boot_jaxb_hbm_spi,5.0.0.CR2,3.909090909090909,6.7272727272727275,1.1818181818181819,0.09090909090909091,55.18181818181818,-0.09090909090909091,-0.09090909090909091,0.09090909090909091,10.545454545454545
org_hibernate_resource_transaction_backend_jdbc,5.0.0.CR2,8.2,12.4,1.0,9.6,16.0,0.23754579399999995,0.352930402,0.0,51.2
org_hibernate_boot_jaxb_hbm_internal,5.0.0.CR3,1.7,4.2,1.0,2.7,0.8,0.14285715,0.2,0.2,18.7
org_hibernate_boot_jaxb_hbm_spi,5.0.0.CR3,3.909090909090909,6.7272727272727275,1.1818181818181819,0.09090909090909091,55.18181818181818,-0.09090909090909091,-0.09090909090909091,0.09090909090909091,10.545454545454545
org_hibernate_resource_transaction_backend_jdbc,5.0.0.CR3,8.2,14.2,1.0,10.6,13.6,0.25897436799999995,0.38864469599999996,0.0,62.0
org_hibernate_boot_jaxb_hbm_internal,5.0.0.CR4,1.7,4.2,1.0,2.7,0.8,0.14285715,0.2,0.2,18.7
org_hibernate_boot_jaxb_hbm_spi,5.0.0.CR4,3.909090909090909,6.7272727272727275,1.1818181818181819,0.09090909090909091,55.18181818181818,-0.09090909090909091,-0.09090909090909091,0.09090909090909091,10.545454545454545
org_hibernate_resource_transaction_backend_jdbc,5.0.0.CR4,8.2,14.2,1.0,10.6,13.6,0.25897436799999995,0.38864469599999996,0.0,62.0
org_hibernate_boot_jaxb_hbm_internal,5.0.0.Final,1.7,4.2,1.0,2.7,0.8,0.14285715,0.2,0.2,18.7
org_hibernate_boot_jaxb_hbm_spi,5.0.0.Final,3.909090909090909,6.7272727272727275,1.1818181818181819,0.09090909090909091,55.18181818181818,-0.09090909090909091,-0.09090909090909091,0.09090909090909091,10.545454545454545
org_hibernate_resource_transaction_backend_jdbc,5.0.0.Final,8.2,14.2,1.0,10.6,13.6,0.25897436799999995,0.38864469599999996,0.0,62.0
org_hibernate_boot_jaxb_hbm_internal,5.0.1.Final,1.7,4.2,1.0,2.7,0.8,0.14285715,0.2,0.2,18.7
org_hibernate_boot_jaxb_hbm_spi,5.0.1.Final,3.909090909090909,6.7272727272727275,1.1818181818181819,0.09090909090909091,55.18181818181818,-0.09090909090909091,-0.09090909090909091,0.09090909090909091,10.545454545454545
org_hibernate_resource_transaction_backend_jdbc,5.0.1.Final,8.2,14.2,1.0,10.6,13.6,0.25897436799999995,0.38864469599999996,0.0,62.0
org_hibernate_boot_jaxb_hbm_internal,5.0.2.Final,1.7,4.2,1.0,2.7,0.8,0.14285715,0.2,0.2,18.7
org_hibernate_boot_jaxb_hbm_spi,5.0.2.Final,3.909090909090909,6.7272727272727275,1.1818181818181819,0.09090909090909091,55.18181818181818,-0.09090909090909091,-0.09090909090909091,0.09090909090909091,10.545454545454545
org_hibernate_resource_transaction_backend_jdbc,5.0.2.Final,8.2,14.2,1.0,10.6,13.6,0.25897436799999995,0.38864469599999996,0.0,62.0
org_hibernate_boot_jaxb_hbm_internal,5.0.3,1.7,4.2,1.0,2.7,0.8,0.14285715,0.2,0.2,18.7
org_hibernate_boot_jaxb_hbm_spi,5.0.3,3.909090909090909,6.7272727272727275,1.1818181818181819,0.09090909090909091,55.18181818181818,-0.09090909090909091,-0.09090909090909091,0.09090909090909091,10.545454545454545
org_hibernate_resource_transaction_backend_jdbc,5.0.3,8.2,14.2,1.0,10.6,13.6,0.25897436799999995,0.38864469599999996,0.0,62.0
org_hibernate_boot_jaxb_hbm_internal,5.0.4,1.7,4.2,1.0,2.7,0.8,0.14285715,0.2,0.2,18.7
org_hibernate_boot_jaxb_hbm_spi,5.0.4,3.909090909090909,6.7272727272727275,1.1818181818181819,0.09090909090909091,55.18181818181818,-0.09090909090909091,-0.09090909090909091,0.09090909090909091,10.545454545454545
org_hibernate_resource_transaction_backend_jdbc,5.0.4,8.2,14.2,1.0,10.6,13.6,0.25897436799999995,0.38864469599999996,0.0,62.0
org_hibernate_boot_jaxb_hbm_internal,5.0.5,1.7,4.2,1.0,2.7,0.8,0.14285715,0.2,0.2,18.7
org_hibernate_boot_jaxb_hbm_spi,5.0.5,3.909090909090909,6.7272727272727275,1.1818181818181819,0.09090909090909091,55.18181818181818,-0.09090909090909091,-0.09090909090909091,0.09090909090909091,10.545454545454545
org_hibernate_resource_transaction_backend_jdbc,5.0.5,8.2,14.2,1.0,10.6,13.6,0.25897436799999995,0.38864469599999996,0.0,62.0
io_reactivex_internal_observers,v2.2.20,4.037037037037037,12.0,2.1481481481481484,6.296296296296297,8.814814814814815,0.1386231062962963,0.21618258296296297,0.0,43.25925925925926
io_reactivex_internal_operators_mixed,v2.2.20,8.270833333333334,12.291666666666666,2.8958333333333335,8.520833333333334,1.5833333333333333,0.6393593735416667,0.7708333341666666,0.125,109.1875
io_reactivex_observables,v2.2.20,8.5,8.0,2.0,6.0,33.0,0.5,0.5,0.0,28.5
io_reactivex_processors,v2.2.20,7.611111111111111,34.27777777777778,3.0555555555555554,15.444444444444445,21.0,0.4083967305555556,0.6028389661111111,1.1666666666666667,175.61111111111111
io_reactivex_subjects,v2.2.20,6.7727272727272725,28.5,2.8181818181818183,12.272727272727273,12.909090909090908,0.44014342,0.5477865181818182,1.1818181818181819,139.3181818181818
io_reactivex_internal_observers,v2.2.21,4.037037037037037,12.0,2.1481481481481484,6.296296296296297,8.814814814814815,0.1386231062962963,0.21618258296296297,0.0,43.25925925925926
io_reactivex_internal_operators_mixed,v2.2.21,8.270833333333334,12.291666666666666,2.8958333333333335,8.520833333333334,1.5833333333333333,0.6393593735416667,0.7708333341666666,0.125,109.1875
io_reactivex_observables,v2.2.21,8.5,8.0,2.0,6.0,33.0,0.5,0.5,0.0,28.5
io_reactivex_processors,v2.2.21,7.611111111111111,34.27777777777778,3.0555555555555554,15.444444444444445,21.0,0.4083967305555556,0.6028389661111111,1.1666666666666667,175.61111111111111
io_reactivex_subjects,v2.2.21,6.7727272727272725,28.5,2.8181818181818183,12.272727272727273,12.909090909090908,0.44014342,0.5477865181818182,1.1818181818181819,139.3181818181818
io_reactivex_rxjava3_flowables,v3.0.0,8.0,7.5,2.0,5.5,33.0,0.5,0.5,1.5,26.5
io_reactivex_rxjava3_observers,v3.0.0,5.071428571428571,15.857142857142858,1.0714285714285714,10.357142857142858,17.142857142857142,0.4437265799999999,0.5518504478571428,1.7857142857142858,62.0
io_reactivex_rxjava3_flowables,v3.0.0-RC8,8.0,7.5,2.0,5.5,33.0,0.5,0.5,1.5,26.5
io_reactivex_rxjava3_observers,v3.0.0-RC8,5.071428571428571,15.857142857142858,1.0714285714285714,10.357142857142858,17.142857142857142,0.4437265799999999,0.5518504478571428,1.7857142857142858,62.0
io_reactivex_rxjava3_flowables,v3.0.0-RC9,8.0,7.5,2.0,5.5,33.0,0.5,0.5,1.5,26.5
io_reactivex_rxjava3_observers,v3.0.0-RC9,5.071428571428571,15.857142857142858,1.0714285714285714,10.357142857142858,17.142857142857142,0.4437265799999999,0.5518504478571428,1.7857142857142858,62.0
io_reactivex_rxjava3_flowables,v3.0.1,8.0,7.5,2.0,5.5,33.0,0.5,0.5,1.5,26.5
io_reactivex_rxjava3_internal_jdk8,v3.0.1,6.492063492063492,9.777777777777779,2.3968253968253967,7.920634920634921,2.9206349206349205,0.5980927403174604,0.6962689882539682,0.6666666666666666,77.04761904761905
io_reactivex_rxjava3_internal_operators_mixed,v3.0.1,8.056603773584905,10.962264150943396,2.811320754716981,7.716981132075472,1.4339622641509433,0.6806243043396227,0.7924528309433961,0.4528301886792453,94.37735849056604
io_reactivex_rxjava3_internal_operators_parallel,v3.0.1,7.23404255319149,12.936170212765957,2.723404255319149,8.851063829787234,2.127659574468085,0.6769503573617022,0.7852921320425532,0.723404255319149,104.57446808510639
io_reactivex_rxjava3_internal_queue,v3.0.1,3.75,21.5,1.75,15.75,84.0,0.18484849,0.27543291000000003,9.5,96.0
io_reactivex_rxjava3_internal_subscribers,v3.0.1,4.409090909090909,12.045454545454545,2.4545454545454546,7.454545454545454,12.409090909090908,-0.013541758090909083,0.0661381590909091,0.0,45.40909090909091
io_reactivex_rxjava3_internal_util,v3.0.1,3.6296296296296298,13.88888888888889,1.2222222222222223,5.222222222222222,18.333333333333332,0.26740016718518517,0.28521321792592597,1.4074074074074074,49.370370370370374
io_reactivex_rxjava3_observers,v3.0.1,5.071428571428571,15.857142857142858,1.0714285714285714,10.357142857142858,17.142857142857142,0.4437265799999999,0.5518504478571428,1.7857142857142858,62.0
io_reactivex_rxjava3_flowables,v3.0.10,8.0,7.5,2.0,5.5,33.0,0.5,0.5,1.5,26.5
io_reactivex_rxjava3_internal_jdk8,v3.0.10,6.492063492063492,9.777777777777779,2.3968253968253967,7.920634920634921,2.9206349206349205,0.5980927403174604,0.6962689882539682,0.6666666666666666,77.04761904761905
io_reactivex_rxjava3_internal_operators_mixed,v3.0.10,7.872727272727273,10.6,3.036363636363636,7.5636363636363635,3.109090909090909,0.6476216729090909,0.7605207932727271,0.43636363636363634,86.74545454545455
io_reactivex_rxjava3_internal_operators_parallel,v3.0.10,7.23404255319149,12.936170212765957,2.723404255319149,8.851063829787234,2.127659574468085,0.6769503573617022,0.7852921320425532,0.723404255319149,104.57446808510639
io_reactivex_rxjava3_internal_queue,v3.0.10,3.75,21.5,1.75,15.75,84.0,0.18484849,0.27543291000000003,9.5,96.0
io_reactivex_rxjava3_internal_subscribers,v3.0.10,4.409090909090909,12.045454545454545,2.4545454545454546,7.454545454545454,12.409090909090908,-0.013541758090909083,0.0661381590909091,0.0,45.40909090909091
io_reactivex_rxjava3_internal_util,v3.0.10,3.6296296296296298,13.88888888888889,1.2222222222222223,5.222222222222222,18.333333333333332,0.26740016718518517,0.28521321792592597,1.4074074074074074,49.370370370370374
io_reactivex_rxjava3_observers,v3.0.10,5.071428571428571,16.214285714285715,1.0714285714285714,10.357142857142858,19.285714285714285,0.44323396857142855,0.5484021714285714,1.8571428571428572,62.714285714285715
io_reactivex_rxjava3_flowables,v3.0.11,8.0,7.5,2.0,5.5,33.0,0.5,0.5,1.5,26.5
io_reactivex_rxjava3_internal_jdk8,v3.0.11,6.492063492063492,9.777777777777779,2.3968253968253967,7.920634920634921,2.9206349206349205,0.5980927403174604,0.6962689882539682,0.6666666666666666,77.04761904761905
io_reactivex_rxjava3_internal_operators_mixed,v3.0.11,7.872727272727273,10.6,3.036363636363636,7.5636363636363635,3.109090909090909,0.6476216729090908,0.7605207932727271,0.43636363636363634,86.74545454545455
io_reactivex_rxjava3_internal_operators_parallel,v3.0.11,7.23404255319149,12.936170212765957,2.723404255319149,9.148936170212766,2.127659574468085,0.6769503573617022,0.7852921320425532,0.723404255319149,104.87234042553192
io_reactivex_rxjava3_internal_queue,v3.0.11,3.75,21.5,1.75,15.75,84.0,0.18484849,0.27543291000000003,9.5,96.0
io_reactivex_rxjava3_internal_subscribers,v3.0.11,4.409090909090909,12.045454545454545,2.4545454545454546,7.454545454545454,12.409090909090908,-0.013541758090909083,0.0661381590909091,0.0,45.40909090909091
